Date,price_usd,hash_rate,tx_cnt,adr_act_cnt,sply_cur,mvrv,open,high,low,close,volume,dxy,unrate,cpi
2015-01-20,211.919853886616,257929.494870797,100182,234321,13745589.78463702,0.68366065,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100.0,93.05000305175781,5.7,234.747
2015-01-21,227.904210403273,325690.633353804,93268,215260,13749314.78463701,0.73912676,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600.0,92.9000015258789,5.7,234.747
2015-01-22,233.647382817066,295088.828877607,95488,230504,13752689.78463701,0.75789177,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600.0,94.23999786376953,5.7,234.747
2015-01-23,233.132852425482,271044.553932025,94078,216750,13755789.78463701,0.75661441,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700.0,95.0,5.7,234.747
2015-01-24,249.08212390415,275416.240285767,80633,201529,13758939.78463701,0.8081469,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500.0,95.0,5.7,234.747
2015-01-25,254.51794126242,273230.397108896,85829,318167,13762064.78463701,0.8258294,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700.0,95.0,5.7,234.747
2015-01-26,273.952244886032,277602.083462638,107895,263343,13765239.78463701,0.89147229,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000.0,94.80000305175781,5.7,234.747
2015-01-27,264.753804500292,317507.026636064,99265,249279,13768964.78463701,0.86202293,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000.0,94.0199966430664,5.7,234.747
2015-01-28,235.735840444185,336476.453109996,85087,198841,13773064.78463701,0.76846781,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200.0,94.47000122070312,5.7,234.747
2015-01-29,233.957373465809,336476.453109996,92284,217393,13777164.78463701,0.76357085,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400.0,94.77999877929688,5.7,234.747
2015-01-30,228.896189947399,283132.625177924,79736,193117,13780614.78463701,0.74804548,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200.0,94.80000305175781,5.7,234.747
2015-01-31,217.332156049094,340579.824489386,86631,276120,13784764.78463701,0.71163625,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200.0,94.80000305175781,5.7,234.747
2015-02-01,227.111301285798,318011.28190274,78157,250290,13788639.78463701,0.74387279,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500.0,94.80000305175781,5.5,235.342
2015-02-02,240.092419929866,326218.024661521,87190,228409,13792614.78463701,0.78676033,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100.0,94.5,5.5,235.342
2015-02-03,227.775695791935,260564.082591277,91378,241904,13795789.78463701,0.74694335,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700.0,93.5999984741211,5.5,235.342
2015-02-04,226.781134132087,326218.024661521,88890,228028,13799764.78463701,0.7443882,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300.0,93.98999786376953,5.5,235.342
2015-02-05,217.011151081239,326218.024661521,87548,217016,13803739.78463701,0.71333929,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400.0,94.69999694824219,5.5,235.342
2015-02-06,222.724969316189,363148.367076033,84709,231139,13808164.78463699,0.73237364,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300.0,94.69999694824219,5.5,235.342
2015-02-07,228.647127410871,326218.024661521,85768,195430,13812139.78463699,0.75214553,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200.0,94.69999694824219,5.5,235.342
2015-02-08,224.035988895383,270822.511039753,83307,293810,13815439.78463699,0.73731062,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200.0,94.69999694824219,5.5,235.342
2015-02-09,220.768493863238,340604.722619783,104895,232450,13819464.77463699,0.72729218,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300.0,94.44999694824219,5.5,235.342
2015-02-10,220.888154295734,318224.262813905,102102,227906,13823064.77463699,0.72810409,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100.0,94.76000213623047,5.5,235.342
2015-02-11,219.495859731151,349162.732809701,98560,236742,13827014.77463699,0.72439005,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900.0,94.98999786376953,5.5,235.342
2015-02-12,222.583227936879,262976.994964268,88258,232114,13829989.77463699,0.73482642,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200.0,94.08999633789062,5.5,235.342
2015-02-13,236.555363822326,322644.044241876,113789,312759,13833639.77463699,0.78098836,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400.0,94.19999694824219,5.5,235.342
2015-02-14,257.627695791935,353582.514237672,100479,260312,13837639.77463699,0.85038033,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500.0,94.19999694824219,5.5,235.342
2015-02-15,234.445803039158,309384.699957963,82100,342433,13841139.77463699,0.7743708,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400.0,94.19999694824219,5.5,235.342
2015-02-16,235.086126826417,346952.842095716,103452,261678,13845064.77463699,0.77684571,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700.0,94.19999694824219,5.5,235.342
2015-02-17,243.905794272355,329273.716383832,104074,272213,13848789.77463699,0.80607357,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100.0,94.05999755859375,5.5,235.342
2015-02-18,235.995232320281,369051.74923557,103957,246403,13852964.77463699,0.78023417,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800.0,94.19999694824219,5.5,235.342
2015-02-19,241.872253945061,366841.858521585,93715,213440,13857114.77430939,0.80139075,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500.0,94.4000015258789,5.5,235.342
2015-02-20,245.530775277615,349162.732809701,99228,249692,13861064.77414559,0.81236962,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700.0,94.25,5.5,235.342
2015-02-21,245.596002630041,313804.481385934,88178,271126,13864614.77365419,0.81269734,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200.0,94.25,5.5,235.342
2015-02-22,236.690668322618,334358.311133104,84628,273269,13868389.77349039,0.78366869,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000.0,94.25,5.5,235.342
2015-02-23,239.066017825833,329538.396656716,104512,253650,13871939.77349039,0.79211394,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000.0,94.56999969482422,5.5,235.342
2015-02-24,239.869262127411,299369.388512087,103153,232088,13875164.77349039,0.79522354,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400.0,94.48999786376953,5.5,235.342
2015-02-25,238.236111046172,368990.176538154,103255,226574,13879139.77349039,0.79086428,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200.0,94.20999908447266,5.5,235.342
2015-02-26,237.044402396259,348103.940130334,101222,230216,13882889.77349039,0.78721981,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400.0,95.29000091552734,5.5,235.342
2015-02-27,255.116774400935,352745.325998738,103585,247223,13886689.77349039,0.8470053,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900.0,95.25,5.5,235.342
2015-02-28,254.948448568089,329538.396656716,87971,281000,13890239.77349039,0.84675657,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300.0,95.25,5.5,235.342
2015-03-01,260.651330800701,324897.010788311,87940,272256,13893739.77168859,0.86514949,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700.0,95.25,5.4,235.976
2015-03-02,276.322613676213,366669.483603951,107024,286476,13897689.77168859,0.91679724,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700.0,95.45999908447266,5.4,235.976
2015-03-03,282.705900935126,366669.483603951,110488,266412,13901639.77168859,0.9391453,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300.0,95.37999725341797,5.4,235.976
2015-03-04,273.447536528346,324897.010788311,98822,240738,13905139.77168859,0.90841341,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000.0,95.97000122070312,5.4,235.976
2015-03-05,276.268809175921,306331.467314693,97524,249736,13908439.77168859,0.91835146,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400.0,96.37999725341797,5.4,235.976
2015-03-06,273.31811484512,343462.554261929,93661,235826,13912139.77168859,0.90850025,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900.0,97.62000274658203,5.4,235.976
2015-03-07,276.403357393337,324897.010788311,91134,254894,13915639.77168859,0.91980286,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900.0,97.62000274658203,5.4,235.976
2015-03-08,275.338033898305,363358.067705216,90034,276241,13919539.77168859,0.91749265,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900.0,97.62000274658203,5.4,235.976
2015-03-09,290.130059029807,339499.662403796,106792,260611,13923139.77152479,0.96777239,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200.0,97.58999633789062,5.4,235.976
2015-03-10,292.320383109293,358360.754759563,101987,242733,13926939.77152479,0.9731036,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800.0,98.62000274658203,5.4,235.976
2015-03-11,296.693329339568,363076.027848504,103305,259958,13930789.77152479,0.98702529,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900.0,99.80000305175781,5.4,235.976
2015-03-12,295.800344827586,308850.387325676,93481,237787,13934064.77152479,0.98143882,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200.0,99.1500015258789,5.4,235.976
2015-03-13,285.911026300409,344214.935492738,97080,243732,13937714.77152479,0.95005909,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500.0,100.33000183105469,5.4,235.976
2015-03-14,283.608306253653,308850.387325676,91210,261423,13940989.77152479,0.94250473,284.4419860839844,286.3420104980469,280.97601318359375,281.885009765625,22612300.0,100.33000183105469,5.4,235.976
2015-03-15,287.270142022209,337142.025859325,83260,254579,13944564.77136099,0.95476771,281.42498779296875,286.52899169921875,280.9960021972656,286.39300537109375,11970100.0,100.33000183105469,5.4,235.976
2015-03-16,291.392118059614,327711.479681442,105590,260952,13948039.77136099,0.96883474,285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,21516100.0,99.5999984741211,5.4,235.976
2015-03-17,285.248396551724,301777.477692263,99700,226597,13951239.77136098,0.94842564,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,21497200.0,99.58999633789062,5.4,235.976
2015-03-18,257.286160140269,360718.391304033,98308,251725,13955064.77136098,0.85686576,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,57008000.0,98.55000305175781,5.4,235.976
2015-03-19,262.092947983635,322996.2065925,104914,261205,13958489.77136098,0.87346947,255.8800048828125,264.2439880371094,248.63600158691406,260.9280090332031,52732000.0,99.0999984741211,5.4,235.976
2015-03-20,262.966492109877,320638.57004803,104055,236693,13961889.77136098,0.87674824,260.95599365234375,264.8479919433594,259.1619873046875,261.7489929199219,18456700.0,97.91000366210938,5.4,235.976
2015-03-21,261.18429748685,356003.118215092,96199,251472,13965664.77136098,0.87101347,261.6440124511719,262.1960144042969,255.64999389648438,260.0249938964844,17130100.0,97.91000366210938,5.4,235.976
2015-03-22,268.899415838691,334537.327428476,90009,271887,13969214.77136098,0.89689624,259.9169921875,269.74700927734375,259.5899963378906,267.9599914550781,18438100.0,97.91000366210938,5.4,235.976
2015-03-23,266.777992986558,336739.588444724,102332,255115,13972839.77136098,0.89015559,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,22811900.0,97.02999877929688,5.4,235.976
2015-03-24,246.835082992402,401765.164144395,92642,220798,13977164.77136098,0.8245462,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,40073700.0,97.19000244140625,5.4,235.976
2015-03-25,246.719136762127,376219.402262381,98232,226737,13981214.77136098,0.82488492,247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558594,35866900.0,96.9800033569336,5.4,235.976
2015-03-26,249.532993571011,343706.614412546,101438,232228,13984914.77136098,0.834809,246.2760009765625,254.35400390625,244.90499877929688,248.53199768066406,25730000.0,97.44000244140625,5.4,235.976
2015-03-27,247.378898305085,397120.480165847,98363,229847,13989189.77136098,0.82811622,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,17274900.0,97.29000091552734,5.4,235.976
2015-03-28,253.23161396844,343706.614412546,88943,237409,13992889.77136098,0.84785463,246.97500610351562,254.2050018310547,246.97500610351562,252.79800415039062,16040900.0,97.29000091552734,5.4,235.976
2015-03-29,242.967614260666,355318.324358916,91895,283051,13996714.77136098,0.81383575,252.74000549316406,253.13900756835938,240.85000610351562,242.71299743652344,21699400.0,97.29000091552734,5.4,235.976
2015-03-30,248.336934541204,329772.562476902,104131,256087,14000264.77136098,0.83226724,242.87899780273438,249.24200439453125,239.21400451660156,247.5260009765625,23009600.0,97.9800033569336,5.4,235.976
2015-03-31,244.712485680888,348351.298391094,114677,266605,14004014.77136098,0.82051756,247.45399475097656,248.72999572753906,242.73899841308594,244.2239990234375,22672000.0,98.36000061035156,5.4,235.976
2015-04-01,247.185819403857,306549.142584163,120748,274206,14007314.77136098,0.83080879,244.22300720214844,247.54100036621094,241.16000366210938,247.27200317382812,22877200.0,98.19000244140625,5.4,236.222
2015-04-02,253.630070426651,385508.770219477,109756,249771,14011464.77136098,0.85233643,247.08900451660156,254.46099853515625,245.41600036621094,253.0050048828125,26272600.0,97.44000244140625,5.4,236.222
2015-04-03,254.83316364699,339061.930433998,105958,240801,14015114.77136098,0.85676268,253.07400512695312,256.0429992675781,251.87899780273438,254.32200622558594,23146600.0,97.44000244140625,5.4,236.222
2015-04-04,253.945848626534,355318.324358916,87605,243687,14018939.77095148,0.85381712,254.29100036621094,255.25799560546875,251.10000610351562,253.69700622558594,12493500.0,97.44000244140625,5.4,236.222
2015-04-05,261.112136177674,361069.996691013,96521,271639,14022639.77095148,0.87790912,253.76100158691406,260.67498779296875,251.94200134277344,260.5979919433594,19649200.0,97.44000244140625,5.4,236.222
2015-04-06,256.367386908241,309707.170078885,105277,242694,14025789.77095148,0.86213123,260.72100830078125,261.7980041503906,254.5749969482422,255.49200439453125,20034200.0,97.11000061035156,5.4,236.222
2015-04-07,254.831898012858,373614.998825321,113215,269775,14029589.77095148,0.85722526,255.2740020751953,255.80499267578125,252.2050018310547,253.17999267578125,18467400.0,97.83000183105469,5.4,236.222
2015-04-08,245.825210403273,307249.17666556,109348,253258,14032714.77095148,0.82735719,253.06399536132812,253.8470001220703,244.21499633789062,245.02200317382812,30086400.0,98.06999969482422,5.4,236.222
2015-04-09,243.860636177674,326913.123972156,116464,250608,14036039.77095148,0.82153081,244.75100708007812,246.1179962158203,239.39999389648438,243.67599487304688,21643500.0,99.16000366210938,5.4,236.222
2015-04-10,235.871900642899,373614.998825321,109637,250196,14039839.77095148,0.7967323,243.69400024414062,243.69400024414062,232.77099609375,236.07200622558594,28882000.0,99.38999938964844,5.4,236.222
2015-04-11,237.40906779661,344119.077865427,100196,270860,14043339.77095148,0.80216867,236.01600646972656,239.53700256347656,234.1750030517578,236.552001953125,16365200.0,99.38999938964844,5.4,236.222
2015-04-12,237.141042372881,314623.156905534,86603,254516,14046539.77095148,0.80176151,236.53500366210938,237.72799682617188,233.4949951171875,236.1529998779297,12387900.0,99.38999938964844,5.4,236.222
2015-04-13,225.505635885447,383446.972478619,116290,276787,14050439.77095148,0.76357046,235.9499969482422,236.93499755859375,221.99600219726562,224.58700561523438,31181800.0,99.48999786376953,5.4,236.222
2015-04-14,219.757236703682,366241.018585348,108751,255342,14054164.77090148,0.74489185,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,31719000.0,98.76000213623047,5.4,236.222
2015-04-15,223.313907948568,299875.196425587,107977,227570,14057214.77090148,0.75926768,219.072998046875,223.83299255371094,218.6490020751953,223.83299255371094,22562000.0,98.33000183105469,5.4,236.222
2015-04-16,228.493815312683,339203.091038779,99527,225691,14060664.77090148,0.77719921,223.91700744628906,229.6719970703125,223.91700744628906,228.572998046875,24805400.0,97.41999816894531,5.4,236.222
2015-04-17,222.785060198714,309707.170078885,100988,228675,14063814.77090148,0.75827898,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,20429800.0,97.5199966430664,5.4,236.222
2015-04-18,223.398044126242,358867.038345374,97580,250243,14067464.77090148,0.76055574,222.85299682617188,224.3159942626953,220.87600708007812,223.3560028076172,12939000.0,97.5199966430664,5.4,236.222
2015-04-19,223.284135300994,351846.074225004,93417,276814,14071089.77090148,0.76035314,223.45599365234375,226.35299682617188,222.3730010986328,222.60000610351562,15021500.0,97.5199966430664,5.4,236.222
2015-04-20,224.894903565167,364477.035874265,116476,245521,14074939.77090148,0.76631946,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007812,18364700.0,97.94000244140625,5.4,236.222
2015-04-21,234.939356516657,362110.301875082,110257,243752,14078764.77090148,0.80085177,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,24978000.0,97.9800033569336,5.4,236.222
2015-04-22,233.822418760958,359743.567875898,113336,265898,14082564.77090148,0.79730639,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,23847900.0,98.0199966430664,5.4,236.222
2015-04-23,235.933293687902,307675.41989386,109934,264221,14085814.77090148,0.80445024,234.05299377441406,236.47500610351562,233.19900512695312,236.46200561523438,17036000.0,97.27999877929688,5.4,236.222
2015-04-24,231.458592343659,293475.015898758,105601,252037,14088914.77090148,0.78956794,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109375,21448700.0,96.91999816894531,5.4,236.222
2015-04-25,226.445992986558,385777.641866917,100598,268305,14092989.77090148,0.77276772,231.23500061035156,232.56100463867188,226.33700561523438,226.38999938964844,13957200.0,96.91999816894531,5.4,236.222
2015-04-26,220.503406779661,340809.69588243,93522,275889,14096589.77089602,0.75294572,226.41000366210938,226.94400024414062,214.87399291992188,219.42999267578125,28943700.0,96.91999816894531,5.4,236.222
2015-04-27,227.325990356517,324242.557888145,113365,253708,14100014.77089602,0.77665961,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,38574000.0,96.7699966430664,5.4,236.222
2015-04-28,225.549368790181,362110.301875082,113542,255162,14103839.77089602,0.77087913,228.968994140625,229.4949951171875,223.06900024414062,225.85499572753906,21469200.0,96.08999633789062,5.4,236.222
2015-04-29,225.66928842782,300575.217896309,117554,261510,14107014.77089602,0.77154151,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,18936500.0,95.12000274658203,5.4,236.222
2015-04-30,236.327976037405,317142.355890594,110679,240159,14110364.77089602,0.80792304,225.6929931640625,239.56300354003906,224.9929962158203,236.14500427246094,33818600.0,94.5999984741211,5.4,236.222
2015-05-01,232.746582700175,350276.631879164,101452,225580,14114064.77089602,0.7959527,235.93899536132812,238.96600341796875,232.07899475097656,232.07899475097656,18815300.0,95.30000305175781,5.6,237.001
2015-05-02,235.540077147867,347909.89787998,92909,264029,14117739.77089602,0.80559481,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,12535500.0,95.30000305175781,5.6,237.001
2015-05-03,240.464248977206,333776.412541361,83855,247646,14121264.77089602,0.8223728,234.8800048828125,243.24000549316406,234.08299255371094,240.35800170898438,18494100.0,95.30000305175781,5.6,237.001
2015-05-04,238.976661309176,303150.868676707,104511,255868,14124464.77089602,0.81741779,240.3560028076172,242.63800048828125,237.80999755859375,239.01800537109375,21223400.0,95.4800033569336,5.6,237.001
2015-05-05,236.02338340152,364728.388876663,115789,263807,14128314.77089602,0.80768013,238.8520050048828,239.20399475097656,232.0540008544922,236.12100219726562,23929100.0,95.12999725341797,5.6,237.001
2015-05-06,229.481219300429,381306.952007421,111252,270868,14132339.77089602,0.78562752,236.24899291992188,236.45399475097656,229.2310028076172,229.78199768066406,29587200.0,94.12999725341797,5.6,237.001
2015-05-07,237.130687317358,333939.628776685,110385,259340,14135864.77089602,0.81202047,229.66200256347656,239.10499572753906,228.572998046875,237.33399963378906,29064400.0,94.62000274658203,5.6,237.001
2015-05-08,244.383472822911,355254.924230516,110150,298182,14139614.77089602,0.83681725,237.20399475097656,246.27499389648438,236.2740020751953,243.86300659179688,27445500.0,94.79000091552734,5.6,237.001
2015-05-09,242.705950029223,305519.234838243,96017,235324,14142839.77089602,0.83113721,243.7689971923828,247.8040008544922,239.63900756835938,241.83200073242188,19790500.0,94.79000091552734,5.6,237.001
2015-05-10,240.731483927528,305519.234838243,87291,267176,14146064.77069602,0.82457424,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,15019100.0,94.79000091552734,5.6,237.001
2015-05-11,242.24983722969,374201.85352281,110147,262404,14150014.77069602,0.83050336,240.2989959716797,244.27000427246094,239.37600708007812,242.1580047607422,20892300.0,95.01000213623047,5.6,237.001
2015-05-12,242.209092051432,355254.924230516,109607,273959,14153764.77069602,0.83069449,242.14500427246094,242.88099670410156,240.0989990234375,241.11199951171875,19282600.0,94.52999877929688,5.6,237.001
2015-05-13,236.550265926359,383675.318168957,110562,252379,14157814.77069602,0.81161902,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,27180100.0,93.62000274658203,5.6,237.001
2015-05-14,236.948916715371,364728.388876663,102057,241337,14161664.77069602,0.81336253,236.21400451660156,237.7989959716797,234.0570068359375,236.9290008544922,24413700.0,93.36000061035156,5.6,237.001
2015-05-15,237.484502337814,348149.825745906,104527,242013,14165339.77069602,0.81536167,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753906,16329400.0,93.13999938964844,5.6,237.001
2015-05-16,235.812134424313,312624.333322854,89300,259761,14168639.77069602,0.80981981,237.6439971923828,237.69700622558594,235.2949981689453,236.1529998779297,11089700.0,93.13999938964844,5.6,237.001
2015-05-17,236.963682933957,410256.527852824,89084,263667,14172914.77069602,0.81389832,236.00999450683594,238.02499389648438,236.00999450683594,236.802001953125,11134300.0,93.13999938964844,5.6,237.001
2015-05-18,232.88384961543,349377.602526406,96958,239338,14176514.77069602,0.80026593,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,16780300.0,94.19000244140625,5.6,237.001
2015-05-19,231.974446814728,315410.335614117,108963,258201,14179764.77069602,0.79745588,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558594,14241900.0,95.2699966430664,5.6,237.001
2015-05-20,234.190306253653,351803.835877284,104816,251166,14183389.77059602,0.80520035,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109375,15499400.0,95.44999694824219,5.6,237.001
2015-05-21,235.553821741672,376066.169386062,97997,236381,14187264.77049602,0.81004487,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,15108900.0,95.26000213623047,5.6,237.001
2015-05-22,240.323203682057,334820.202421139,103038,248185,14190714.77049602,0.82662537,235.3209991455078,240.968994140625,235.05999755859375,240.34800720214844,27003000.0,96.01000213623047,5.6,237.001
2015-05-23,238.963281706604,271738.135298316,87197,222628,14193514.77049602,0.8221977,240.28599548339844,241.02499389648438,238.6909942626953,238.8719940185547,14605000.0,96.01000213623047,5.6,237.001
2015-05-24,240.711758328463,354230.069228162,91128,282015,14197164.77039602,0.82826864,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,11508000.0,96.01000213623047,5.6,237.001
2015-05-25,237.003543249562,342098.902473773,107497,262222,14200689.77039602,0.81597835,240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,14423900.0,96.01000213623047,5.6,237.001
2015-05-26,236.796261250731,349377.602526406,110959,274566,14204289.77039602,0.8155281,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,16425000.0,97.30000305175781,5.6,237.001
2015-05-27,237.203596434833,334820.202421139,106238,258192,14207739.77039602,0.81731823,237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,18837000.0,97.37000274658203,5.6,237.001
2015-05-28,236.956881940386,320262.802315872,110526,255987,14211039.77039602,0.81693429,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,13829600.0,96.97000122070312,5.6,237.001
2015-05-29,236.646526592636,373639.936035185,130305,301378,14214889.76889602,0.81601049,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,14805000.0,96.91000366210938,5.6,237.001
2015-05-30,232.788770017534,329967.735719384,122222,302015,14218289.76889602,0.80519424,237.0919952392578,237.09300231933594,232.04600524902344,233.34500122070312,14098600.0,96.91000366210938,5.6,237.001
2015-05-31,229.45054792519,356781.94209336,97356,294212,14221989.76889602,0.79414393,233.13499450683594,233.2519989013672,229.54200744628906,230.19000244140625,14730800.0,96.91000366210938,5.6,237.001
2015-06-01,223.282701928697,312271.265830991,132668,316894,14225289.76889602,0.77376466,230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,26090500.0,97.38999938964844,5.3,237.657
2015-06-02,225.320800993571,354853.71117158,125717,299987,14229039.76889602,0.78141163,222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,20459000.0,95.83999633789062,5.3,237.657
2015-06-03,225.213063413209,335928.179909096,129398,295631,14232589.76889602,0.781559,225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,17752400.0,95.47000122070312,5.3,237.657
2015-06-04,223.54007685564,333562.488501286,114685,270650,14236114.76889602,0.77606861,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,14728100.0,95.45999908447266,5.3,237.657
2015-06-05,224.731071887785,326465.414277854,108893,261364,14239564.76884602,0.78040202,224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,18056500.0,96.30999755859375,5.3,237.657
2015-06-06,225.160513150205,421093.070590275,93591,271268,14244014.76884602,0.78204257,225.0050048828125,225.718994140625,224.37899780273438,225.61900329589844,11131500.0,96.30999755859375,5.3,237.657
2015-06-07,223.411685856225,352488.01976377,82502,255838,14247739.76884602,0.77660755,225.5959930419922,226.19400024414062,222.65199279785156,222.88099670410156,13318400.0,96.30999755859375,5.3,237.657
2015-06-08,228.774291350088,371413.551026254,111670,252632,14251664.76884602,0.79532581,222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,23378400.0,95.30000305175781,5.3,237.657
2015-06-09,229.370529514904,357219.402579391,121137,287564,14255439.76884601,0.79751177,228.53799438476562,230.95399475097656,227.9290008544922,229.04800415039062,28353100.0,95.16999816894531,5.3,237.657
2015-06-10,228.588487434249,399801.847919981,129616,354081,14259664.768846,0.79522298,228.9949951171875,229.78199768066406,228.00999450683594,228.80299377441406,15904800.0,94.6500015258789,5.3,237.657
2015-06-11,229.584411747516,319368.340054422,120640,281625,14263039.76835459,0.79912895,228.85499572753906,230.28700256347656,228.76699829101562,229.7050018310547,14416000.0,94.9800033569336,5.3,237.657
2015-06-12,229.811218510228,335928.179909096,125402,296611,14266589.76834858,0.79991673,229.7050018310547,231.0570068359375,229.31300354003906,229.98199462890625,14017700.0,94.97000122070312,5.3,237.657
2015-06-13,233.015344535359,376144.933841875,105230,282673,14270564.76834857,0.81144066,229.9199981689453,232.65199279785156,229.2100067138672,232.40199279785156,13305300.0,94.97000122070312,5.3,237.657
2015-06-14,232.507108708358,361934.276712658,105380,292633,14274264.76834857,0.80992401,232.44200134277344,234.85800170898438,232.00399780273438,233.54299926757812,12165900.0,94.97000122070312,5.3,237.657
2015-06-15,236.7909628872,355711.957090776,128569,318865,14277864.76834857,0.8248878,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,19912100.0,94.80999755859375,5.3,237.657
